ticker,company_name,year,target,source_class,ttc_logit,ttc_ensemble,ttc_best_model
300113.SZ,SHUNWANG TECHNOLOGY,2017,0,active,0.0015699781316847142,0.0,Random Forest
300113.SZ,SHUNWANG TECHNOLOGY,2018,0,active,0.002072784616066718,0.0,Random Forest
300113.SZ,SHUNWANG TECHNOLOGY,2019,0,active,0.0025451815161691474,0.0,Random Forest
300113.SZ,SHUNWANG TECHNOLOGY,2020,0,active,0.011465684509051749,0.0,Random Forest
300113.SZ,SHUNWANG TECHNOLOGY,2021,0,active,0.0036020951769674707,0.0,Random Forest
300113.SZ,SHUNWANG TECHNOLOGY,2022,0,active,0.005145921798319228,0.0,Random Forest
300113.SZ,SHUNWANG TECHNOLOGY,2023,0,active,0.006519101886860788,0.0,Random Forest
300113.SZ,SHUNWANG TECHNOLOGY,2024,0,active,0.020426811973222988,0.0,Random Forest
300130.SZ,XGD,2014,0,active,0.00027264731895826604,0.0,Random Forest
300130.SZ,XGD,2015,0,active,0.00019111937177343057,0.0,Random Forest
300130.SZ,XGD,2016,0,active,0.0009251650681958053,0.0,Random Forest
300130.SZ,XGD,2017,0,active,0.004028485237661027,0.0,Random Forest
300130.SZ,XGD,2018,0,active,0.011782012511070005,0.004915008943834173,Random Forest
300130.SZ,XGD,2019,0,active,0.0038777112961896768,0.0,Random Forest
300130.SZ,XGD,2020,0,active,0.003281412380018527,0.0,Random Forest
300130.SZ,XGD,2021,0,active,0.002672859046255717,0.0,Random Forest
300130.SZ,XGD,2022,0,active,0.0018313473445814117,0.0,Random Forest
300130.SZ,XGD,2023,0,active,0.0005632827627765727,0.0,Random Forest
300130.SZ,XGD,2024,0,active,0.0008792062551174995,0.0,Random Forest
300150.SZ,IREAL,2014,0,active,0.0030504291010080404,0.0,Random Forest
300150.SZ,IREAL,2015,0,active,0.003614479330592364,0.0,Random Forest
300150.SZ,IREAL,2016,0,active,0.01019775759771338,0.0,Random Forest
300150.SZ,IREAL,2017,0,active,0.006275661274785964,0.0,Random Forest
300150.SZ,IREAL,2018,0,active,0.006499789717567624,0.0,Random Forest
300150.SZ,IREAL,2019,0,active,0.007337191799774656,0.0,Random Forest
300150.SZ,IREAL,2020,0,active,0.004163711780994865,0.0,Random Forest
300150.SZ,IREAL,2021,0,active,0.006877291887124482,0.0,Random Forest
300150.SZ,IREAL,2022,0,active,0.002753517239276895,0.0,Random Forest
300150.SZ,IREAL,2023,0,active,0.0032902519146990753,0.0,Random Forest
300150.SZ,IREAL,2024,0,active,0.00279740033268073,0.0,Random Forest
300166.SZ,BONCLOUD,2014,0,active,5.472843498244373e-06,0.0,Random Forest
300166.SZ,BONCLOUD,2015,0,active,0.0001876784704627642,0.0,Random Forest
300166.SZ,BONCLOUD,2016,0,active,4.6649964639641725e-05,0.0,Random Forest
300166.SZ,BONCLOUD,2017,0,active,4.837521560003733e-05,0.0,Random Forest
300166.SZ,BONCLOUD,2018,0,active,2.231949543758777e-06,0.0,Random Forest
300166.SZ,BONCLOUD,2019,0,active,1.9455690352993643e-07,0.0,Random Forest
300166.SZ,BONCLOUD,2020,0,active,6.003888510590935e-08,0.0,Random Forest
300166.SZ,BONCLOUD,2021,0,active,1.8762196719970686e-07,0.0,Random Forest
300166.SZ,BONCLOUD,2022,0,active,2.579424382519366e-08,0.0,Random Forest
300166.SZ,BONCLOUD,2023,0,active,1.524799319839822e-08,0.0,Random Forest
300166.SZ,BONCLOUD,2024,0,active,4.604039614810047e-09,0.0,Random Forest
300167.SZ,DVISION,2014,0,active,0.14773345660642662,0.0,Random Forest
300167.SZ,DVISION,2015,0,active,0.02757833881377444,0.0,Random Forest
300167.SZ,DVISION,2016,0,active,0.06126699356604238,0.0,Random Forest
300167.SZ,DVISION,2017,0,active,0.26751693729214077,0.0,Random Forest
300167.SZ,DVISION,2018,0,active,0.95284859011601,0.012414079370953601,Random Forest
300167.SZ,DVISION,2019,0,active,0.13620731417287774,0.0,Random Forest
300167.SZ,DVISION,2020,0,active,0.5090828547519871,0.002482720989450709,Random Forest
300167.SZ,DVISION,2021,0,active,0.08480043193395322,0.0,Random Forest
300167.SZ,DVISION,2022,0,active,0.0023554800816309326,0.0,Random Forest
300167.SZ,DVISION,2023,0,active,0.00035851783059800377,0.0025,Random Forest
300167.SZ,DVISION,2024,0,active,0.0005260811527995532,0.0,Random Forest
300168.SZ,WONDERS INFORMATION,2014,0,active,0.007048900723771829,0.0,Random Forest
300168.SZ,WONDERS INFORMATION,2015,0,active,0.04152698765861418,0.0,Random Forest
300168.SZ,WONDERS INFORMATION,2016,0,active,0.0026151237534086207,0.0,Random Forest
300168.SZ,WONDERS INFORMATION,2017,0,active,0.0006179520152360022,0.0,Random Forest
300168.SZ,WONDERS INFORMATION,2018,0,active,0.0003606017138921435,0.0,Random Forest
300168.SZ,WONDERS INFORMATION,2019,0,active,0.00021136496786325177,0.0,Random Forest
300168.SZ,WONDERS INFORMATION,2020,0,active,1.6178426225751826e-05,0.002465679190751445,Random Forest
300168.SZ,WONDERS INFORMATION,2021,0,active,0.00011844160352766468,0.0,Random Forest
300168.SZ,WONDERS INFORMATION,2022,0,active,1.3684153603004002e-06,0.002465679190751445,Random Forest
300168.SZ,WONDERS INFORMATION,2023,0,active,6.011491087953428e-05,0.0,Random Forest
300168.SZ,WONDERS INFORMATION,2024,0,active,0.00013149560094206307,0.0,Random Forest
300170.SZ,HAND,2014,0,active,0.0009805535304782769,0.002399789029535865,Random Forest
300170.SZ,HAND,2015,0,active,0.0005553202708305211,0.0,Random Forest
300170.SZ,HAND,2016,0,active,0.0012940833154015381,0.0,Random Forest
300170.SZ,HAND,2017,0,active,0.000580342031898081,0.0,Random Forest
300170.SZ,HAND,2018,0,active,0.00014992548990424648,0.0,Random Forest
300170.SZ,HAND,2019,0,active,1.7110896058937e-05,0.0,Random Forest
300170.SZ,HAND,2020,0,active,1.7487041615423632e-05,0.0,Random Forest
300170.SZ,HAND,2021,0,active,1.9003908517072907e-05,0.0,Random Forest
300170.SZ,HAND,2022,0,active,2.92887108350076e-05,0.0,Random Forest
300170.SZ,HAND,2023,0,active,1.4735401333727838e-06,0.0,Random Forest
300170.SZ,HAND,2024,0,active,2.4370092165440484e-07,0.0,Random Forest
300182.SZ,JETSEN,2014,0,active,0.011998689049358073,0.0,Random Forest
300182.SZ,JETSEN,2015,0,active,0.051399299027895536,0.0,Random Forest
300182.SZ,JETSEN,2016,0,active,0.0006085362709568684,0.0,Random Forest
300182.SZ,JETSEN,2017,0,active,1.630813757015412e-05,0.0,Random Forest
300182.SZ,JETSEN,2018,0,active,4.381915776737821e-06,0.0,Random Forest
300182.SZ,JETSEN,2019,0,active,3.967908484335584e-07,0.0,Random Forest
300182.SZ,JETSEN,2020,0,active,5.713032823406808e-07,0.0,Random Forest
300182.SZ,JETSEN,2021,0,active,1.0980139403482153e-07,0.0,Random Forest
300182.SZ,JETSEN,2022,0,active,1.6227522285827607e-07,0.002465679190751445,Random Forest
300182.SZ,JETSEN,2023,0,active,5.072016633340372e-07,0.002432287954383464,Random Forest
300182.SZ,JETSEN,2024,0,active,3.1236811751063374e-07,0.0,Random Forest
300188.SZ,SDIC INTELLIGENCE,2014,0,active,6.986850674836353e-06,0.0,Random Forest
300188.SZ,SDIC INTELLIGENCE,2015,0,active,0.0001837481230409242,0.0,Random Forest
300188.SZ,SDIC INTELLIGENCE,2016,0,active,0.0003395186294320381,0.0,Random Forest
300188.SZ,SDIC INTELLIGENCE,2017,0,active,0.0006543353536795568,0.0,Random Forest
300188.SZ,SDIC INTELLIGENCE,2018,0,active,0.0011517731275472957,0.0,Random Forest
300188.SZ,SDIC INTELLIGENCE,2019,0,active,0.0006495066167847221,0.0,Random Forest
300188.SZ,SDIC INTELLIGENCE,2020,0,active,6.270019342236739e-05,0.0,Random Forest
300188.SZ,SDIC INTELLIGENCE,2021,0,active,6.882558193311809e-05,0.0,Random Forest
300188.SZ,SDIC INTELLIGENCE,2022,0,active,7.707031205653788e-05,0.0,Random Forest
300188.SZ,SDIC INTELLIGENCE,2023,0,active,5.064023656653823e-05,0.0,Random Forest
300188.SZ,SDIC INTELLIGENCE,2024,0,active,0.00015309632553733044,0.0,Random Forest
300212.SZ,E-HUALU,2014,0,active,0.0003330354700082944,0.0,Random Forest
300212.SZ,E-HUALU,2015,0,active,9.734566300801241e-05,0.0,Random Forest
300212.SZ,E-HUALU,2016,0,active,3.742616153221222e-05,0.0,Random Forest
300212.SZ,E-HUALU,2017,0,active,3.3593032932186995e-05,0.0,Random Forest
300212.SZ,E-HUALU,2018,0,active,2.45611683460126e-05,0.0,Random Forest
300212.SZ,E-HUALU,2019,0,active,1.0403044020091285e-05,0.0,Random Forest
300212.SZ,E-HUALU,2020,0,active,1.1828278597453163e-05,0.0,Random Forest
300212.SZ,E-HUALU,2021,0,active,0.00016749722092267657,0.0,Random Forest
300212.SZ,E-HUALU,2022,0,active,3.9860030473486474e-05,0.0,Random Forest
300212.SZ,E-HUALU,2023,0,active,0.07019998949999517,0.0,Random Forest
300212.SZ,E-HUALU,2024,0,active,5.152147269632751e-07,0.004971175048760383,Random Forest
300226.SZ,SHANGHAI GANGLIAN,2014,0,active,0.001943718906560893,0.0,Random Forest
300226.SZ,SHANGHAI GANGLIAN,2015,0,active,1.7159249942483551e-06,0.0,Random Forest
300226.SZ,SHANGHAI GANGLIAN,2016,0,active,2.8638907169961895e-06,0.0,Random Forest
300226.SZ,SHANGHAI GANGLIAN,2017,0,active,1.064542987127949e-05,0.007363646335886355,Random Forest
300226.SZ,SHANGHAI GANGLIAN,2018,0,active,3.310254313122029e-05,0.009846367325337065,Random Forest
300226.SZ,SHANGHAI GANGLIAN,2019,0,active,5.891456380352746e-05,0.007363646335886355,Random Forest
300226.SZ,SHANGHAI GANGLIAN,2020,0,active,0.0001266659625718292,0.0025,Random Forest
300226.SZ,SHANGHAI GANGLIAN,2021,0,active,6.86093421374584e-05,0.0,Random Forest
300226.SZ,SHANGHAI GANGLIAN,2022,0,active,0.00013512904839309796,0.0,Random Forest
300226.SZ,SHANGHAI GANGLIAN,2023,0,active,2.7158557229122805e-05,0.0,Random Forest
300226.SZ,SHANGHAI GANGLIAN,2024,0,active,0.0002188952451676441,0.009846367325337065,Random Forest
300229.SZ,TRS,2014,0,active,0.0006507184712808835,0.0,Random Forest
300229.SZ,TRS,2015,0,active,0.0018756439356708667,0.0,Random Forest
300229.SZ,TRS,2016,0,active,0.010145539169093372,0.0,Random Forest
300229.SZ,TRS,2017,0,active,0.01130650410954897,0.0,Random Forest
300229.SZ,TRS,2018,0,active,0.004593235849373891,0.0,Random Forest
300229.SZ,TRS,2019,0,active,0.0032409378385134325,0.0,Random Forest
300229.SZ,TRS,2020,0,active,0.0008752676821570481,0.0,Random Forest
300229.SZ,TRS,2021,0,active,4.8254547535414925e-05,0.0,Random Forest
300229.SZ,TRS,2022,0,active,0.00015135727415271886,0.0,Random Forest
300229.SZ,TRS,2023,0,active,2.8587774110175788e-05,0.0,Random Forest
300229.SZ,TRS,2024,0,active,4.842346286220603e-05,0.0,Random Forest
300231.SZ,TRUST&FAR TECH,2014,0,active,0.004663393780011068,0.0,Random Forest
300231.SZ,TRUST&FAR TECH,2015,0,active,0.007342306078905834,0.0,Random Forest
300231.SZ,TRUST&FAR TECH,2016,0,active,0.15265626879316552,0.0,Random Forest
300231.SZ,TRUST&FAR TECH,2017,0,active,0.1778317025543662,0.0,Random Forest
300231.SZ,TRUST&FAR TECH,2018,0,active,0.03248451106907347,0.0,Random Forest
300231.SZ,TRUST&FAR TECH,2019,0,active,0.04132318154151634,0.0,Random Forest
300231.SZ,TRUST&FAR TECH,2020,0,active,0.011040377052322609,0.0,Random Forest
300231.SZ,TRUST&FAR TECH,2021,0,active,0.01105985647048463,0.0,Random Forest
300231.SZ,TRUST&FAR TECH,2022,0,active,0.012651281224473359,0.0,Random Forest
300231.SZ,TRUST&FAR TECH,2023,0,active,0.0019388677107425667,0.0,Random Forest
300231.SZ,TRUST&FAR TECH,2024,0,active,0.01272427330106477,0.0,Random Forest
300235.SZ,KINGSUN,2014,0,active,0.007037146046232897,0.0,Random Forest
300235.SZ,KINGSUN,2015,0,active,0.006332852350724265,0.002465679190751445,Random Forest
300235.SZ,KINGSUN,2016,0,active,0.009474342505521859,0.002465679190751445,Random Forest
300235.SZ,KINGSUN,2017,0,active,0.0109710862039553,0.0,Random Forest
300235.SZ,KINGSUN,2018,0,active,0.018625614994887178,0.0,Random Forest
300235.SZ,KINGSUN,2019,0,active,0.02834550735303636,0.0,Random Forest
300235.SZ,KINGSUN,2020,0,active,0.03183411328581694,0.0,Random Forest
300235.SZ,KINGSUN,2021,0,active,0.012367712727987099,0.0,Random Forest
300235.SZ,KINGSUN,2022,0,active,0.06274933841735786,0.0,Random Forest
300235.SZ,KINGSUN,2023,0,active,0.04086370745663252,0.0,Random Forest
300235.SZ,KINGSUN,2024,0,active,0.021011407029989628,0.0,Random Forest
300248.SZ,NEWCAPEC,2014,0,active,0.005034003966221429,0.0,Random Forest
300248.SZ,NEWCAPEC,2015,0,active,0.002774578909780015,0.0,Random Forest
300248.SZ,NEWCAPEC,2016,0,active,0.0035903973465515895,0.0,Random Forest
300248.SZ,NEWCAPEC,2017,0,active,0.003988177382260491,0.0,Random Forest
300248.SZ,NEWCAPEC,2018,0,active,0.008823243042981948,0.0,Random Forest
300248.SZ,NEWCAPEC,2019,0,active,0.0012441773140078579,0.0,Random Forest
300248.SZ,NEWCAPEC,2020,0,active,0.0006377313204263119,0.0,Random Forest
300248.SZ,NEWCAPEC,2021,0,active,0.0004235191786991506,0.0,Random Forest
300248.SZ,NEWCAPEC,2022,0,active,0.0002485182954436948,0.0,Random Forest
300248.SZ,NEWCAPEC,2023,0,active,5.175192484194647e-05,0.0,Random Forest
300248.SZ,NEWCAPEC,2024,0,active,2.5175242348474627e-05,0.0,Random Forest
300249.SZ,YMK,2014,0,active,0.0004911765841735256,0.0,Random Forest
300249.SZ,YMK,2015,0,active,0.0005443527383777837,0.0,Random Forest
300249.SZ,YMK,2016,0,active,0.0008425894057637315,0.0,Random Forest
300249.SZ,YMK,2017,0,active,0.0006544981036334895,0.0,Random Forest
300249.SZ,YMK,2018,0,active,8.29424750248788e-05,0.0,Random Forest
300249.SZ,YMK,2019,0,active,5.406802343677582e-05,0.0,Random Forest
300249.SZ,YMK,2020,0,active,9.590883969517183e-07,0.0,Random Forest
300249.SZ,YMK,2021,0,active,1.0364916599230915e-07,0.0,Random Forest
300249.SZ,YMK,2022,0,active,3.089942822928682e-08,0.0,Random Forest
300249.SZ,YMK,2023,0,active,2.688188984011626e-08,0.0,Random Forest
300249.SZ,YMK,2024,0,active,3.5400519272586537e-09,0.0,Random Forest
300253.SZ,WINNING HEALTH,2014,0,active,0.00029123587804472144,0.0,Random Forest
300253.SZ,WINNING HEALTH,2015,0,active,0.0028410716163103306,0.0,Random Forest
300253.SZ,WINNING HEALTH,2016,0,active,0.01325908034823681,0.0,Random Forest
300253.SZ,WINNING HEALTH,2017,0,active,0.0030688015730299164,0.0,Random Forest
300253.SZ,WINNING HEALTH,2018,0,active,0.002249470152152402,0.0,Random Forest
300253.SZ,WINNING HEALTH,2019,0,active,4.089837782772411e-05,0.0,Random Forest
300253.SZ,WINNING HEALTH,2020,0,active,9.15250863141744e-05,0.0,Random Forest
300253.SZ,WINNING HEALTH,2021,0,active,1.5962381637508492e-05,0.0,Random Forest
300253.SZ,WINNING HEALTH,2022,0,active,2.9049518076207367e-05,0.0,Random Forest
300253.SZ,WINNING HEALTH,2023,0,active,2.696069745154674e-07,0.0,Random Forest
300253.SZ,WINNING HEALTH,2024,0,active,2.5500322932572986e-07,0.0,Random Forest
300264.SZ,AVIT,2014,0,active,0.0011894220151386556,0.0,Random Forest
300264.SZ,AVIT,2015,0,active,0.0009352432661057704,0.0,Random Forest
300264.SZ,AVIT,2016,0,active,0.003161275562932616,0.0,Random Forest
300264.SZ,AVIT,2017,0,active,0.009559613727024213,0.0,Random Forest
300264.SZ,AVIT,2018,0,active,0.013770738824800278,0.0,Random Forest
300264.SZ,AVIT,2019,0,active,0.003515035529588368,0.0,Random Forest
300264.SZ,AVIT,2020,0,active,0.03763373977206683,0.002482720989450709,Random Forest
300264.SZ,AVIT,2021,0,active,0.04254420367661152,0.002482720989450709,Random Forest
300264.SZ,AVIT,2022,0,active,0.0009251862696397957,0.0,Random Forest
300264.SZ,AVIT,2023,0,active,0.01787523485251197,0.002482720989450709,Random Forest
300264.SZ,AVIT,2024,0,active,0.016520188687059883,0.007465679190751445,Random Forest
300271.SZ,THUNISOFT,2014,0,active,6.567690155803079e-07,0.0,Random Forest
300271.SZ,THUNISOFT,2015,0,active,9.76708189728731e-07,0.0,Random Forest
300271.SZ,THUNISOFT,2016,0,active,6.0601421974181135e-06,0.0,Random Forest
300271.SZ,THUNISOFT,2017,0,active,0.00027844426159254106,0.0,Random Forest
300271.SZ,THUNISOFT,2018,0,active,0.00012450663996840122,0.0,Random Forest
300271.SZ,THUNISOFT,2019,0,active,5.066681638095217e-05,0.0,Random Forest
300271.SZ,THUNISOFT,2020,0,active,0.00010760943482821531,0.0,Random Forest
300271.SZ,THUNISOFT,2021,0,active,9.166261803380709e-06,0.0,Random Forest
300271.SZ,THUNISOFT,2022,0,active,7.495116109826934e-06,0.0,Random Forest
300271.SZ,THUNISOFT,2023,0,active,5.999285049027292e-06,0.0,Random Forest
300271.SZ,THUNISOFT,2024,0,active,2.9404940561574165e-06,0.0,Random Forest
300277.SZ,HIRISUN,2014,0,active,0.005233476304350098,0.0,Random Forest
300277.SZ,HIRISUN,2015,0,active,0.003884911080766624,0.0,Random Forest
300277.SZ,HIRISUN,2016,0,active,0.013532385349182602,0.0,Random Forest
300277.SZ,HIRISUN,2017,0,active,0.018981671608740546,0.0,Random Forest
300277.SZ,HIRISUN,2018,0,active,0.014175960593667823,0.0,Random Forest
300277.SZ,HIRISUN,2019,0,active,0.010878414735486844,0.0,Random Forest
300277.SZ,HIRISUN,2020,0,active,0.02434127071898993,0.0,Random Forest
300277.SZ,HIRISUN,2021,0,active,0.03614026180415792,0.0,Random Forest
300277.SZ,HIRISUN,2022,0,active,0.05240350553344613,0.0,Random Forest
300277.SZ,HIRISUN,2023,0,active,0.08425564958324572,0.0,Random Forest
300277.SZ,HIRISUN,2024,0,active,0.1749992959009594,0.0,Random Forest
300287.SZ,PHILISENSE,2014,0,active,0.00044562989157609937,0.0,Random Forest
300287.SZ,PHILISENSE,2015,0,active,0.005332008812826233,0.0,Random Forest
300287.SZ,PHILISENSE,2016,0,active,0.005175288081241591,0.0,Random Forest
300287.SZ,PHILISENSE,2017,0,active,0.004974102586878404,0.0,Random Forest
300287.SZ,PHILISENSE,2018,0,active,0.023060805766563334,0.0,Random Forest
300287.SZ,PHILISENSE,2019,0,active,0.012484059271120864,0.0,Random Forest
300287.SZ,PHILISENSE,2020,0,active,0.016894621169340332,0.0,Random Forest
300287.SZ,PHILISENSE,2021,0,active,0.002530637965363867,0.0,Random Forest
300287.SZ,PHILISENSE,2022,0,active,0.012682148445229099,0.0,Random Forest
300287.SZ,PHILISENSE,2023,0,active,0.009416881437266678,0.0,Random Forest
300287.SZ,PHILISENSE,2024,0,active,0.019979276096475693,0.0,Random Forest
300290.SZ,BRINGSPRING TECH.,2014,0,active,0.018425486898191654,0.0,Random Forest
300290.SZ,BRINGSPRING TECH.,2015,0,active,0.006236786165672953,0.0,Random Forest
300290.SZ,BRINGSPRING TECH.,2016,0,active,0.01076445017191066,0.0,Random Forest
300290.SZ,BRINGSPRING TECH.,2017,0,active,0.007784868103973635,0.0,Random Forest
300290.SZ,BRINGSPRING TECH.,2018,0,active,0.008337503770415937,0.0,Random Forest
300290.SZ,BRINGSPRING TECH.,2019,0,active,0.01009824766327911,0.0,Random Forest
300290.SZ,BRINGSPRING TECH.,2020,0,active,0.005167087478449746,0.0,Random Forest
300290.SZ,BRINGSPRING TECH.,2021,0,active,0.01404556727308857,0.0,Random Forest
300290.SZ,BRINGSPRING TECH.,2022,0,active,0.0021000812484711063,0.0,Random Forest
300290.SZ,BRINGSPRING TECH.,2023,0,active,0.0004497443990230323,0.0,Random Forest
300290.SZ,BRINGSPRING TECH.,2024,0,active,0.0003622523677366598,0.0,Random Forest
300300.SZ,HXCX,2014,0,active,0.0410105177478481,0.0,Random Forest
300300.SZ,HXCX,2015,0,active,0.05555185436935143,0.0,Random Forest
300300.SZ,HXCX,2016,0,active,0.4780364117639865,0.007397967145134909,Random Forest
300300.SZ,HXCX,2017,0,active,0.6651157104232321,0.0025,Random Forest
300300.SZ,HXCX,2018,0,active,0.7268272380210147,0.00493135838150289,Random Forest
300300.SZ,HXCX,2019,0,active,0.9691430550956125,0.0025,Random Forest
300300.SZ,HXCX,2020,0,active,0.9309996068336694,0.009965441978901418,Random Forest
300300.SZ,HXCX,2021,0,active,0.8907192091030139,0.002482720989450709,Random Forest
300300.SZ,HXCX,2022,0,active,0.9656611413092409,0.009750657139042091,Random Forest
300300.SZ,HXCX,2023,0,active,0.7278831616896116,0.07360374727472516,Random Forest
300300.SZ,HXCX,2024,0,active,0.6742098159679638,0.06149945786402772,Random Forest
300311.SZ,SURFILTER,2014,0,active,0.0015176138929124915,0.009780477164121483,Random Forest
300311.SZ,SURFILTER,2015,0,active,0.0010563257646175812,0.002482720989450709,Random Forest
300311.SZ,SURFILTER,2016,0,active,0.007065625708197019,0.0,Random Forest
300311.SZ,SURFILTER,2017,0,active,0.00557271736850229,0.0,Random Forest
300311.SZ,SURFILTER,2018,0,active,0.0036032409475909646,0.0,Random Forest
300311.SZ,SURFILTER,2019,0,active,0.0017913120898572963,0.0,Random Forest
300311.SZ,SURFILTER,2020,0,active,0.001977876945965988,0.0,Random Forest
300311.SZ,SURFILTER,2021,0,active,4.460302777853795e-05,0.0,Random Forest
300311.SZ,SURFILTER,2022,0,active,6.808849244335721e-05,0.0,Random Forest
300311.SZ,SURFILTER,2023,0,active,6.282285583158194e-05,0.0,Random Forest
300311.SZ,SURFILTER,2024,0,active,6.59230398107225e-05,0.0,Random Forest
300324.SZ,WATERTEK,2014,0,active,0.00015702930621451416,0.0,Random Forest
300324.SZ,WATERTEK,2015,0,active,0.003935584343915931,0.0,Random Forest
300324.SZ,WATERTEK,2016,0,active,0.001147688988191064,0.0,Random Forest
300324.SZ,WATERTEK,2017,0,active,0.0011521247833799991,0.0,Random Forest
300324.SZ,WATERTEK,2018,0,active,0.00361204556711899,0.0,Random Forest
300324.SZ,WATERTEK,2019,0,active,0.0046571841077454905,0.0,Random Forest
300324.SZ,WATERTEK,2020,0,active,0.0028390919131542174,0.0,Random Forest
300324.SZ,WATERTEK,2021,0,active,0.0017101973276007901,0.0,Random Forest
300324.SZ,WATERTEK,2022,0,active,0.0016666444402079579,0.0,Random Forest
300324.SZ,WATERTEK,2023,0,active,0.002568434296914613,0.0,Random Forest
300324.SZ,WATERTEK,2024,0,active,0.0029588674112135385,0.0,Random Forest
300339.SZ,HOPERUN SOFTWARE,2014,0,active,0.0003492974327886567,0.0,Random Forest
300339.SZ,HOPERUN SOFTWARE,2015,0,active,0.004554690371308329,0.0,Random Forest
300339.SZ,HOPERUN SOFTWARE,2016,0,active,0.011263721782092024,0.0,Random Forest
300339.SZ,HOPERUN SOFTWARE,2017,0,active,0.01106957874687143,0.0,Random Forest
300339.SZ,HOPERUN SOFTWARE,2018,0,active,0.01561975590999467,0.0,Random Forest
300339.SZ,HOPERUN SOFTWARE,2019,0,active,0.011216016013907124,0.0,Random Forest
300339.SZ,HOPERUN SOFTWARE,2020,0,active,0.0021576207036371454,0.0,Random Forest
300339.SZ,HOPERUN SOFTWARE,2021,0,active,0.0012174989145028723,0.0,Random Forest
300339.SZ,HOPERUN SOFTWARE,2022,0,active,0.0010047586143589922,0.0,Random Forest
300339.SZ,HOPERUN SOFTWARE,2023,0,active,0.0008350601692152894,0.0,Random Forest
300339.SZ,HOPERUN SOFTWARE,2024,0,active,0.0013088307087902964,0.0,Random Forest
300344.SZ,CDT,2014,0,active,0.015412672185810744,0.0,Random Forest
300344.SZ,CDT,2015,0,active,0.03274513032204056,0.017420044801182345,Random Forest
300344.SZ,CDT,2016,0,active,0.015231843920379936,0.0,Random Forest
300344.SZ,CDT,2017,0,active,0.26192500976286986,0.002465679190751445,Random Forest
300344.SZ,CDT,2018,0,active,0.033487761898001615,0.0,Random Forest
300344.SZ,CDT,2019,0,active,0.05148652876695793,0.0,Random Forest
300344.SZ,CDT,2020,0,active,0.010431084546082506,0.00489796714513491,Random Forest
300344.SZ,CDT,2021,0,active,0.05270306672494031,0.0,Random Forest
300344.SZ,CDT,2022,0,active,0.07404850846670853,0.0025,Random Forest
300344.SZ,CDT,2023,0,active,0.09100782376746164,0.0025,Random Forest
300344.SZ,CDT,2024,0,active,0.048601266847765646,0.004982720989450709,Random Forest
300348.SZ,SUNLINE,2014,0,active,0.000351186066578645,0.0,Random Forest
300348.SZ,SUNLINE,2015,0,active,0.0043560167966225465,0.0,Random Forest
300348.SZ,SUNLINE,2016,0,active,0.002498311302915275,0.0,Random Forest
300348.SZ,SUNLINE,2017,0,active,0.0019935792617808094,0.0,Random Forest
300348.SZ,SUNLINE,2018,0,active,0.005051517582083607,0.0,Random Forest
300348.SZ,SUNLINE,2019,0,active,0.0009961118096345695,0.0,Random Forest
300348.SZ,SUNLINE,2020,0,active,3.418289898857918e-05,0.0,Random Forest
300348.SZ,SUNLINE,2021,0,active,0.00034182175996835134,0.0,Random Forest
300348.SZ,SUNLINE,2022,0,active,0.00041856956488727095,0.0,Random Forest
300348.SZ,SUNLINE,2023,0,active,0.0006459151941553569,0.0,Random Forest
300348.SZ,SUNLINE,2024,0,active,0.0011488662357642776,0.0,Random Forest
300352.SZ,VRV,2014,0,active,0.0038330562067267976,0.0,Random Forest
300352.SZ,VRV,2015,0,active,0.000299848022212514,0.0,Random Forest
300352.SZ,VRV,2016,0,active,0.0007946212039424166,0.0,Random Forest
300352.SZ,VRV,2017,0,active,0.001146096277482104,0.0,Random Forest
300352.SZ,VRV,2018,0,active,0.0007015053510174989,0.0,Random Forest
300352.SZ,VRV,2019,0,active,0.0001436326494145524,0.0,Random Forest
300352.SZ,VRV,2020,0,active,4.909802435335869e-05,0.0,Random Forest
300352.SZ,VRV,2021,0,active,0.00031530177467443255,0.0,Random Forest
300352.SZ,VRV,2022,0,active,0.00012068484296370592,0.0,Random Forest
300352.SZ,VRV,2023,0,active,6.81878730956068e-05,0.0,Random Forest
300352.SZ,VRV,2024,0,active,7.549434278665157e-06,0.002399789029535865,Random Forest
300365.SZ,FOREVER TECHNOLOGY,2014,0,active,0.0004518588499477052,0.0,Random Forest
300365.SZ,FOREVER TECHNOLOGY,2015,0,active,0.005062952160148107,0.0,Random Forest
300365.SZ,FOREVER TECHNOLOGY,2016,0,active,0.020113472356981302,0.0,Random Forest
300365.SZ,FOREVER TECHNOLOGY,2017,0,active,0.005553672355583538,0.0,Random Forest
300365.SZ,FOREVER TECHNOLOGY,2018,0,active,0.004795408265571389,0.0,Random Forest
300365.SZ,FOREVER TECHNOLOGY,2019,0,active,0.0027757100095058894,0.0,Random Forest
300365.SZ,FOREVER TECHNOLOGY,2020,0,active,0.004152156070385038,0.0,Random Forest
300365.SZ,FOREVER TECHNOLOGY,2021,0,active,0.017374009476801205,0.0,Random Forest
300365.SZ,FOREVER TECHNOLOGY,2022,0,active,0.017925997580718854,0.0,Random Forest
300365.SZ,FOREVER TECHNOLOGY,2023,0,active,0.004925495382374783,0.0,Random Forest
300365.SZ,FOREVER TECHNOLOGY,2024,0,active,0.011156628660060982,0.0,Random Forest
300366.SZ,TROY INFORMATION,2014,0,active,0.0012440942419868518,0.0,Random Forest
